-0.001471923,-0.001586845,-0.001695096,-0.001796918,-0.001892679,-0.001982689,-0.002067319,-0.002146852,-0.002221785,-0.002292378,-0.002359125,-0.002422441,-0.002482657,-0.002540244,-0.002595651,-0.002649296,-0.002701631,-0.002753076,-0.002804094,-0.002855113,-0.002906565,-0.002958922,-0.003012551,-0.003067946,-0.003125456,-0.003185542,-0.00324851,-0.003314844,-0.003384865,-0.003458889,-0.003537245,-0.003620266,-0.003708245,-0.003801519,-0.003900266,-0.004004698,-0.004115042,-0.004231483,-0.004354162,-0.004483287,-0.004618917,-0.004761129,-0.004909955,-0.005065429,-0.00522753,-0.005396326,-0.005571866,-0.00575391,-0.005942359,-0.006137209,-0.006338469,-0.006545727,-0.006758933,-0.006978007,-0.007202667,-0.007432639,-0.007667951,-0.007908157,-0.008153072,-0.008402598,-0.008656277,-0.008914074,-0.009175627,-0.009440724,-0.009709149,-0.009980608,-0.010254932,-0.010531843,-0.010811162,-0.011092668,-0.011376215,-0.011661557,-0.011948507,-0.01223696,-0.012526754,-0.012817767,-0.013109827,-0.013402867,-0.01369688,-0.013991746,-0.014287295,-0.014583581,-0.014880574,-0.015178274,-0.015476641,-0.015775634,-0.016075334,-0.016375836,-0.016677056,-0.016979038,-0.01728185,-0.017585496,-0.01789013,-0.018195796,-0.018502412,-0.01881007,-0.01911896,-0.019428942,-0.019740204,-0.020052736,-0.020366439,-0.020681377,-0.020997626,-0.021315106,-0.021633791,-0.021953626,-0.022274523,-0.022596581,-0.02291952,-0.023243256,-0.023567743,-0.023892739,-0.024218157,-0.024543741,-0.024869364,-0.025194838,-0.025519782,-0.025844041,-0.026167314,-0.026489292,-0.026809688,-0.02712819,-0.027444461,-0.027758163,-0.028068876,-0.028376219,-0.028679839,-0.028979297,-0.029274214,-0.02956415,-0.029848749,-0.030127536,-0.030399898,-0.030665514,-0.030924033,-0.031174982,-0.031417868,-0.031652117,-0.031877233,-0.032092973,-0.032298852,-0.032494352,-0.03267915,-0.032852687,-0.033014475,-0.033164114,-0.033301076,-0.033425062,-0.033535631,-0.03363238,-0.03371492,-0.033782819,-0.033835703,-0.033873249,-0.033894821,-0.033900037,-0.033888625,-0.033860225,-0.03381462,-0.033751321,-0.033670093,-0.03357057,-0.033451697,-0.033313399,-0.033155797,-0.032978756,-0.032780413,-0.032561041,-0.032321375,-0.032059048,-0.031774537,-0.031467985,-0.031136721,-0.030782788,-0.030402947,-0.029999334,-0.029567801,-0.029109874,-0.028624389,-0.028109016,-0.027563014,-0.026986381,-0.026374739,-0.025728045,-0.025044898,-0.024319014,-0.023552033,-0.022736139,-0.021869222,-0.020944965,-0.019955127,-0.018892353,-0.01774172,-0.01648884,-0.015106998,-0.013558811,-0.011783221,-0.009650244,-0.00684511
-0.00148695,-0.001616871,-0.001740001,-0.001856512,-0.00196668,-0.002070754,-0.002169023,-0.002261668,-0.002349143,-0.002431568,-0.00250943,-0.002582975,-0.00265251,-0.002718443,-0.002781132,-0.0028409,-0.00289814,-0.002953202,-0.003006446,-0.003058263,-0.003109046,-0.003159181,-0.003208995,-0.003258903,-0.003309258,-0.003360402,-0.003412735,-0.003466563,-0.003522217,-0.00358009,-0.003640447,-0.003703596,-0.003769826,-0.003839406,-0.003912625,-0.0039897,-0.004070877,-0.004156366,-0.004246362,-0.004341036,-0.004440532,-0.004544982,-0.004654502,-0.004769159,-0.004889161,-0.005014528,-0.005145208,-0.005281229,-0.00542262,-0.005569512,-0.005721735,-0.005879169,-0.006041948,-0.006209949,-0.00638293,-0.006560984,-0.006744009,-0.006931684,-0.007124078,-0.00732108,-0.007522371,-0.007728005,-0.007937694,-0.008151355,-0.008368905,-0.008590023,-0.008814762,-0.009042858,-0.009274191,-0.009508709,-0.009746125,-0.009986477,-0.010229567,-0.010475303,-0.010723608,-0.010974365,-0.011227491,-0.011482907,-0.011740491,-0.012000362,-0.012262318,-0.012526387,-0.012792568,-0.013060681,-0.013330891,-0.013603133,-0.013877335,-0.014153523,-0.014431734,-0.014711972,-0.014994314,-0.015278597,-0.015564925,-0.015853385,-0.016143822,-0.016436336,-0.016730988,-0.017027625,-0.017326271,-0.01762707,-0.017929761,-0.018234407,-0.018540973,-0.018849355,-0.019159509,-0.019471354,-0.019784728,-0.020099591,-0.020415797,-0.020733131,-0.021051589,-0.021370854,-0.021690768,-0.022011192,-0.022331855,-0.022652491,-0.022972906,-0.02329279,-0.023611848,-0.023929852,-0.02424649,-0.024561287,-0.024874089,-0.025184505,-0.025492096,-0.025796609,-0.026097561,-0.026394659,-0.026687473,-0.02697559,-0.02725861,-0.027536037,-0.027807509,-0.028072752,-0.02833119,-0.028582333,-0.028825813,-0.029061206,-0.029288168,-0.02950634,-0.029715075,-0.029914114,-0.030102887,-0.030280935,-0.030447975,-0.030603511,-0.030747325,-0.030878888,-0.030997817,-0.031103662,-0.031196176,-0.031274847,-0.031339376,-0.031389453,-0.031424662,-0.031444342,-0.031448181,-0.031436139,-0.031407818,-0.031362878,-0.031301125,-0.031221626,-0.031123925,-0.031008281,-0.030874706,-0.030721627,-0.030548788,-0.030357045,-0.030144778,-0.029911556,-0.029657927,-0.029381708,-0.029084459,-0.028763236,-0.028419913,-0.02805128,-0.027658162,-0.027239909,-0.026794226,-0.02632079,-0.025819537,-0.025286432,-0.024722104,-0.024124846,-0.023489923,-0.022818927,-0.022104241,-0.021346891,-0.020538597,-0.019676965,-0.018752734,-0.017759568,-0.016682866,-0.015510116,-0.014213389,-0.012761842,-0.011092121,-0.009086481,-0.006444689
-0.001511629,-0.001665385,-0.001811529,-0.001950232,-0.0020818,-0.002206485,-0.002324569,-0.002436296,-0.002542106,-0.002642181,-0.00273694,-0.002826784,-0.002911973,-0.002992919,-0.003070008,-0.003143639,-0.003214207,-0.003282126,-0.003347774,-0.003411577,-0.003473908,-0.003535229,-0.003595929,-0.003656403,-0.003717072,-0.003778314,-0.003840526,-0.00390408,-0.003969351,-0.004036717,-0.004106499,-0.004179033,-0.004254615,-0.004333577,-0.004416191,-0.004502725,-0.004593418,-0.004688516,-0.004788194,-0.004892651,-0.005002033,-0.005116469,-0.005236077,-0.005360954,-0.005491288,-0.005626982,-0.005768052,-0.005914502,-0.006066421,-0.006223727,-0.006386269,-0.006553966,-0.006726959,-0.006904829,-0.00708749,-0.007275005,-0.007466987,-0.007663269,-0.007863815,-0.008068222,-0.008276428,-0.008488164,-0.008703152,-0.008921243,-0.009142137,-0.0093656,-0.009591423,-0.009819353,-0.010049169,-0.010280596,-0.0105134,-0.010747389,-0.010982362,-0.011218109,-0.011454387,-0.011690996,-0.011927783,-0.012164622,-0.012401322,-0.012637656,-0.012873555,-0.013108932,-0.013343593,-0.013577452,-0.013810487,-0.01404255,-0.014273547,-0.014503511,-0.014732352,-0.014959987,-0.015186434,-0.015411623,-0.015635586,-0.015858293,-0.016079752,-0.016299982,-0.016518878,-0.016736554,-0.016953015,-0.017168192,-0.017382082,-0.017594735,-0.017806151,-0.018016329,-0.018225283,-0.018432972,-0.018639291,-0.018844293,-0.019047998,-0.019250293,-0.019451101,-0.019650499,-0.019848222,-0.020044335,-0.020238754,-0.020431237,-0.020621864,-0.020810387,-0.020996688,-0.021180725,-0.0213623,-0.021541119,-0.021717204,-0.021890339,-0.022060282,-0.022226859,-0.022389903,-0.022549202,-0.022704484,-0.022855573,-0.023002249,-0.023144294,-0.023281456,-0.023413339,-0.023539868,-0.023660886,-0.023775998,-0.023885033,-0.023987702,-0.024083521,-0.024172521,-0.024254342,-0.024328865,-0.024395741,-0.024454673,-0.024505454,-0.024547837,-0.024581565,-0.024606418,-0.024622151,-0.024628478,-0.024625202,-0.024612096,-0.024588923,-0.024555487,-0.02451158,-0.024456583,-0.02439051,-0.024313401,-0.024224861,-0.024124859,-0.024012447,-0.023887862,-0.023751175,-0.023601888,-0.02343905,-0.023263809,-0.023074522,-0.022871629,-0.022654718,-0.022423233,-0.022177318,-0.021916164,-0.021638966,-0.021346599,-0.021037149,-0.020710548,-0.020366924,-0.020004207,-0.019623234,-0.019221754,-0.018799531,-0.018355473,-0.017887593,-0.017395306,-0.01687601,-0.016328167,-0.015748971,-0.015134695,-0.014483152,-0.013786727,-0.013041634,-0.012238455,-0.011364124,-0.010404056,-0.009332178,-0.008101681,-0.006630297,-0.0046996
-0.00147405,-0.001591617,-0.001702972,-0.001808352,-0.001908074,-0.002002435,-0.002091756,-0.002176299,-0.00225653,-0.002332668,-0.002405179,-0.002474441,-0.002540741,-0.002604533,-0.002666239,-0.002726235,-0.002784933,-0.002842743,-0.002900075,-0.002957354,-0.003014959,-0.003073344,-0.003132877,-0.003193978,-0.003257029,-0.003322412,-0.00339047,-0.003461649,-0.003536221,-0.003614516,-0.003696858,-0.003783609,-0.003875033,-0.003971366,-0.004072852,-0.004179707,-0.004292146,-0.00441035,-0.004534469,-0.004664633,-0.004800952,-0.004943622,-0.005092601,-0.005247906,-0.005409549,-0.005577484,-0.005751779,-0.005932445,-0.006119231,-0.00631202,-0.006510831,-0.006715544,-0.006925808,-0.007141556,-0.007362688,-0.007588809,-0.007819781,-0.008055478,-0.008295474,-0.008539581,-0.008787617,-0.009039161,-0.009294095,-0.009552054,-0.009812795,-0.010076001,-0.010341402,-0.010608827,-0.010877906,-0.011148382,-0.011420081,-0.011692707,-0.011965965,-0.01223967,-0.01251367,-0.012787729,-0.013061588,-0.013335157,-0.013608268,-0.013880755,-0.014152472,-0.014423295,-0.014693163,-0.014961928,-0.015229499,-0.01549586,-0.015760947,-0.016024643,-0.016286962,-0.016547928,-0.016807477,-0.01706562,-0.017322371,-0.017577581,-0.017831451,-0.018083976,-0.01833508,-0.018584818,-0.018833262,-0.019080349,-0.019326161,-0.019570696,-0.019813878,-0.020055775,-0.02029641,-0.020535761,-0.020773819,-0.021010531,-0.0212458,-0.021479718,-0.021712132,-0.021942995,-0.022172301,-0.022399818,-0.022625541,-0.022849387,-0.023071135,-0.023290653,-0.023507931,-0.023722667,-0.023934685,-0.024143842,-0.024349987,-0.024552902,-0.024752246,-0.024947944,-0.025139776,-0.025327371,-0.025510469,-0.025688939,-0.025862484,-0.026030852,-0.026193635,-0.026350567,-0.026501486,-0.026646111,-0.02678413,-0.02691519,-0.027038881,-0.027155041,-0.027263389,-0.027363647,-0.027455557,-0.027538685,-0.027612887,-0.027677784,-0.027733071,-0.02777844,-0.027813702,-0.027838514,-0.027852571,-0.027855656,-0.027847471,-0.02782774,-0.027796274,-0.027752796,-0.027697121,-0.02762873,-0.027546958,-0.027452322,-0.02734435,-0.027223044,-0.027087439,-0.026937221,-0.026773093,-0.02659397,-0.026399322,-0.02618987,-0.025964085,-0.025722399,-0.025464357,-0.025189003,-0.024896321,-0.024586016,-0.024257239,-0.023909536,-0.023542394,-0.02315503,-0.022746367,-0.022316752,-0.021862941,-0.021386031,-0.020883686,-0.020354324,-0.019797006,-0.019208393,-0.018587813,-0.017930071,-0.01723379,-0.01649295,-0.015702526,-0.01485622,-0.013941648,-0.012948636,-0.01185609,-0.010633884,-0.009234463,-0.007560299,-0.005356606
-0.001539847,-0.001721119,-0.001894085,-0.00205889,-0.002215838,-0.002365169,-0.002507195,-0.00264208,-0.002770333,-0.002892052,-0.00300778,-0.003117746,-0.003222289,-0.003321847,-0.003416809,-0.003507525,-0.003594394,-0.003677802,-0.003758137,-0.003835823,-0.003911268,-0.003984937,-0.004057134,-0.004128358,-0.00419893,-0.004269308,-0.004339824,-0.004410884,-0.004482848,-0.00455609,-0.004630938,-0.004707726,-0.004786754,-0.00486833,-0.004952753,-0.005040259,-0.005131119,-0.005225548,-0.005323748,-0.005425913,-0.00553219,-0.005642716,-0.005757605,-0.005876941,-0.006000853,-0.006129419,-0.006262593,-0.006400369,-0.006542704,-0.006689776,-0.006841401,-0.006997423,-0.007157868,-0.007322673,-0.007491593,-0.007664562,-0.007841522,-0.008022174,-0.008206436,-0.008394191,-0.008585138,-0.008779183,-0.008976125,-0.009175746,-0.00937796,-0.009582416,-0.009789093,-0.009997722,-0.010208171,-0.010420256,-0.010633722,-0.010848633,-0.011064678,-0.011281791,-0.011499848,-0.011718693,-0.0119383,-0.012158609,-0.012379427,-0.012600857,-0.01282274,-0.013045096,-0.013267927,-0.013491169,-0.01371494,-0.01393915,-0.014163853,-0.014389169,-0.014615091,-0.01484161,-0.01506896,-0.015297025,-0.015525996,-0.015756011,-0.01598701,-0.016219143,-0.016452512,-0.01668713,-0.016923122,-0.017160582,-0.017399419,-0.01763998,-0.017882116,-0.018125842,-0.018371334,-0.018618434,-0.018867244,-0.019117747,-0.019369942,-0.019623815,-0.019879235,-0.020136198,-0.020394546,-0.020654213,-0.02091509,-0.021176928,-0.021439798,-0.021703383,-0.021967423,-0.022231795,-0.022496294,-0.022760613,-0.023024486,-0.0232877,-0.023549922,-0.023810811,-0.024070158,-0.02432749,-0.024582588,-0.024835011,-0.025084395,-0.025330457,-0.025572611,-0.025810577,-0.026043978,-0.026272454,-0.02649549,-0.026712567,-0.02692337,-0.02712753,-0.027324593,-0.027514061,-0.027695587,-0.027868715,-0.028032961,-0.028187869,-0.028333044,-0.028468141,-0.028592564,-0.02870593,-0.028807886,-0.028897941,-0.028975639,-0.029040726,-0.029092657,-0.029131106,-0.029155713,-0.029166022,-0.029161842,-0.029142161,-0.029106614,-0.029055336,-0.028987931,-0.028903826,-0.028801818,-0.028682463,-0.028545633,-0.028389017,-0.028214185,-0.028019809,-0.027804591,-0.027569728,-0.027312703,-0.027035035,-0.026733737,-0.026409397,-0.026061639,-0.025688244,-0.025289001,-0.024863839,-0.024409068,-0.023925323,-0.023411079,-0.022862499,-0.022280539,-0.021659587,-0.020999949,-0.020294783,-0.019542704,-0.01873644,-0.017871249,-0.016936336,-0.015923492,-0.014812842,-0.013586779,-0.01220675,-0.010616602,-0.008704892,-0.006178895
-0.001486488,-0.001615539,-0.001737399,-0.001852234,-0.001960331,-0.002061929,-0.002157323,-0.002246695,-0.0023305,-0.002408884,-0.002482332,-0.002551079,-0.002615466,-0.002675905,-0.002732766,-0.002786391,-0.002837184,-0.002885483,-0.002931716,-0.002976258,-0.003019524,-0.003061922,-0.003103816,-0.00314563,-0.003187728,-0.003230495,-0.003274335,-0.003319588,-0.003366617,-0.003415821,-0.003467493,-0.00352196,-0.003579534,-0.003640521,-0.003705217,-0.00377387,-0.003846743,-0.003924055,-0.004006025,-0.004092837,-0.004184642,-0.004281593,-0.004383797,-0.004491366,-0.004604352,-0.004722974,-0.004847149,-0.004976852,-0.005112056,-0.005252889,-0.005399283,-0.005551038,-0.005708099,-0.005870556,-0.006038113,-0.006210596,-0.006388079,-0.006570236,-0.006756889,-0.006947989,-0.007143213,-0.007342399,-0.007545449,-0.007751981,-0.007961969,-0.008175023,-0.00839105,-0.008609788,-0.008831031,-0.009054585,-0.009280228,-0.009507784,-0.009737008,-0.009967833,-0.01019996,-0.010433257,-0.010667629,-0.010902881,-0.011138847,-0.011375443,-0.011612605,-0.011850118,-0.012087931,-0.012326055,-0.01256436,-0.012802779,-0.013041291,-0.013279857,-0.013518436,-0.01375701,-0.013995606,-0.014234247,-0.014472869,-0.014711465,-0.014950118,-0.015188886,-0.015427733,-0.015666675,-0.01590575,-0.016144985,-0.016384395,-0.016623997,-0.016863798,-0.017103838,-0.017344113,-0.017584595,-0.017825323,-0.018066241,-0.018307339,-0.018548536,-0.01878977,-0.019031157,-0.0192724,-0.019513472,-0.019754353,-0.019994897,-0.020235007,-0.02047444,-0.02071316,-0.020950986,-0.02118767,-0.021423087,-0.021656992,-0.021889236,-0.022119591,-0.02234774,-0.022573436,-0.02279654,-0.023016731,-0.023233622,-0.023447012,-0.023656648,-0.023862171,-0.024063277,-0.024259565,-0.024450749,-0.024636626,-0.024816745,-0.024990843,-0.025158597,-0.025319335,-0.025473053,-0.025619293,-0.025757711,-0.025888006,-0.026009798,-0.026122685,-0.026226336,-0.026320431,-0.026404621,-0.026478547,-0.026541801,-0.026594136,-0.026635246,-0.026664748,-0.026681864,-0.026686573,-0.026678695,-0.026657926,-0.026623873,-0.026576053,-0.026513623,-0.026436949,-0.026345859,-0.026239248,-0.026116729,-0.025978958,-0.025824194,-0.025652763,-0.025464295,-0.025257786,-0.025033678,-0.024790073,-0.024527452,-0.024245169,-0.023942022,-0.023617628,-0.023271752,-0.022902334,-0.022508851,-0.022091037,-0.021646179,-0.021174821,-0.020672851,-0.020140855,-0.019574694,-0.018973086,-0.018331823,-0.017648311,-0.016916179,-0.016131988,-0.015284328,-0.014367063,-0.01336298,-0.012253274,-0.01100854,-0.009572381,-0.007845958,-0.005567779
-0.001480092,-0.001603821,-0.00172147,-0.001833255,-0.001939487,-0.002040437,-0.002136448,-0.002227748,-0.002314793,-0.002397772,-0.00247718,-0.002553301,-0.002626492,-0.002697156,-0.002765698,-0.002832455,-0.002897842,-0.00296224,-0.003026021,-0.003089608,-0.003153367,-0.003217699,-0.003282977,-0.003349577,-0.003417864,-0.003488181,-0.00356093,-0.003636379,-0.003714851,-0.003796742,-0.003882295,-0.003971772,-0.004065438,-0.004163545,-0.004266327,-0.004373972,-0.004486697,-0.00460464,-0.004727961,-0.004856783,-0.004991189,-0.005131259,-0.005277032,-0.005428556,-0.005585947,-0.005749134,-0.005918024,-0.006092571,-0.006272767,-0.00645861,-0.006649888,-0.006846403,-0.007048252,-0.007255199,-0.007466929,-0.007683494,-0.007904686,-0.008130156,-0.008359879,-0.008593652,-0.008831157,-0.009072343,-0.009316873,-0.009564632,-0.009815417,-0.010069002,-0.01032522,-0.0105838,-0.010844672,-0.011107713,-0.011372596,-0.011639357,-0.011907647,-0.012177506,-0.01244884,-0.012721416,-0.01299519,-0.0132702,-0.013546223,-0.013823264,-0.014101304,-0.014380307,-0.014660223,-0.014941041,-0.015222899,-0.015505638,-0.015789351,-0.016074128,-0.016359923,-0.016646767,-0.016934752,-0.017223942,-0.017514298,-0.017805889,-0.018098867,-0.018393057,-0.018688732,-0.018985877,-0.019284368,-0.019584314,-0.01988569,-0.020188573,-0.020492948,-0.020798695,-0.021105761,-0.021414242,-0.021723893,-0.022034686,-0.022346593,-0.022659397,-0.022973084,-0.023287344,-0.023602097,-0.023917211,-0.02423233,-0.024547347,-0.024861983,-0.025175948,-0.025488969,-0.025800789,-0.026111177,-0.026419636,-0.026725926,-0.027029744,-0.027330642,-0.027628279,-0.027922272,-0.028212242,-0.028497818,-0.028778541,-0.029053913,-0.029323575,-0.029587198,-0.029844269,-0.030094263,-0.030336783,-0.030571453,-0.030797814,-0.031015463,-0.031223985,-0.031422849,-0.031611448,-0.031789485,-0.031956704,-0.032112529,-0.032256518,-0.032388352,-0.032507585,-0.032613736,-0.032706497,-0.032785421,-0.032850142,-0.032900272,-0.032935402,-0.032955237,-0.032959405,-0.032947647,-0.032919309,-0.032873613,-0.032810909,-0.032730803,-0.032633033,-0.032517099,-0.032381945,-0.032227709,-0.032054719,-0.031861656,-0.031647758,-0.031414072,-0.031158809,-0.030881712,-0.030583276,-0.030261039,-0.029916563,-0.029547265,-0.029154491,-0.028735364,-0.028289758,-0.027818292,-0.027316934,-0.026786236,-0.026225415,-0.025630976,-0.025003369,-0.024338144,-0.023633751,-0.022888116,-0.022095141,-0.02125386,-0.020354142,-0.019394008,-0.018359489,-0.017243301,-0.016023942,-0.014682595,-0.0131776,-0.011449653,-0.009378552,-0.006649516
-0.00149238,-0.001627293,-0.00175502,-0.001875777,-0.001989894,-0.002097644,-0.002199369,-0.002295306,-0.00238595,-0.002471488,-0.002552411,-0.002629104,-0.002701837,-0.002771074,-0.002837252,-0.002900742,-0.002961966,-0.003021342,-0.00307928,-0.003136224,-0.00319256,-0.003248727,-0.003305127,-0.003362182,-0.003420271,-0.003479813,-0.003541143,-0.003604706,-0.003670806,-0.003739782,-0.003811962,-0.003887685,-0.00396726,-0.004050953,-0.004138991,-0.004231602,-0.004329019,-0.004431429,-0.004538997,-0.004651849,-0.004770194,-0.0048941,-0.005023584,-0.005158703,-0.005299469,-0.005445883,-0.00559802,-0.005755829,-0.005919115,-0.006087833,-0.006261988,-0.00644142,-0.006625839,-0.006815238,-0.007009519,-0.007208258,-0.007411432,-0.007618834,-0.007830122,-0.008045209,-0.008263783,-0.008485628,-0.008710539,-0.008938231,-0.009168524,-0.00940113,-0.009635821,-0.009872483,-0.010110719,-0.010350486,-0.010591527,-0.010833577,-0.011076545,-0.011320301,-0.011564615,-0.011809365,-0.012054494,-0.012299817,-0.012545215,-0.012790738,-0.01303631,-0.013281707,-0.013527135,-0.013772441,-0.014017607,-0.014262696,-0.01450771,-0.014752704,-0.014997704,-0.01524276,-0.01548793,-0.015733284,-0.015978905,-0.016224821,-0.016471204,-0.016718045,-0.016965377,-0.017213472,-0.017462306,-0.017711826,-0.017962266,-0.018213685,-0.018465885,-0.018719345,-0.018973749,-0.019229136,-0.019485703,-0.019743232,-0.020001857,-0.020261449,-0.020522005,-0.020783509,-0.021045715,-0.021308607,-0.02157206,-0.021835996,-0.022100243,-0.022364494,-0.022628709,-0.022892604,-0.023155976,-0.023418599,-0.023680185,-0.023940571,-0.024199254,-0.024456087,-0.024710777,-0.024962849,-0.025212081,-0.025458189,-0.025700617,-0.0259391,-0.026173293,-0.026402755,-0.026627188,-0.026846006,-0.027058869,-0.027265473,-0.027465404,-0.027658217,-0.027843484,-0.028020744,-0.028189521,-0.028349436,-0.028500147,-0.02864126,-0.028772353,-0.028892951,-0.029002695,-0.029101183,-0.02918792,-0.029262705,-0.029324973,-0.029374446,-0.029410794,-0.029433438,-0.029441739,-0.02943562,-0.029414822,-0.029378951,-0.029327744,-0.029260617,-0.029176531,-0.029075987,-0.028958723,-0.028823832,-0.028670281,-0.028499326,-0.028309106,-0.02809918,-0.027870335,-0.02762012,-0.02735012,-0.02705761,-0.026743657,-0.026406565,-0.026046082,-0.025661031,-0.02525067,-0.02481399,-0.024349219,-0.023856814,-0.023332255,-0.022776487,-0.022186409,-0.021559013,-0.020893174,-0.020183074,-0.01942775,-0.01861779,-0.017751413,-0.016815509,-0.015803387,-0.014695711,-0.013473072,-0.012101679,-0.010520329,-0.008621928,-0.006117238
-0.001478247,-0.001599346,-0.001713593,-0.001821241,-0.001922624,-0.002018065,-0.00210788,-0.002192406,-0.002272084,-0.0023472,-0.002418187,-0.002485498,-0.002549465,-0.00261053,-0.002669129,-0.002725702,-0.002780684,-0.002834518,-0.002887626,-0.002940478,-0.002993488,-0.00304712,-0.003101787,-0.003157941,-0.003215968,-0.003276328,-0.00333938,-0.003405498,-0.003475088,-0.00354856,-0.003626168,-0.003708279,-0.003795158,-0.003887137,-0.00398447,-0.0040874,-0.004196135,-0.0043109,-0.004431843,-0.004559108,-0.004692807,-0.004833031,-0.004979836,-0.005133297,-0.005293541,-0.005460409,-0.005633834,-0.005813787,-0.006000307,-0.00619324,-0.006392342,-0.006597471,-0.006808752,-0.007025624,-0.007247958,-0.007475772,-0.00770858,-0.007946142,-0.008188372,-0.008434768,-0.008685221,-0.008939393,-0.009196923,-0.009457612,-0.009721092,-0.009987049,-0.010255251,-0.010525324,-0.010797001,-0.01106998,-0.01134405,-0.011618921,-0.011894221,-0.012169752,-0.012445273,-0.012720632,-0.012995498,-0.013269702,-0.0135431,-0.013815399,-0.014086554,-0.014356323,-0.014624595,-0.014891291,-0.015156276,-0.015419421,-0.015680593,-0.015939839,-0.016197067,-0.01645219,-0.016705214,-0.016955976,-0.0172046,-0.017450989,-0.017695109,-0.017937068,-0.018176736,-0.01841416,-0.018649362,-0.018882282,-0.019112913,-0.019341371,-0.019567571,-0.019791436,-0.020013015,-0.020232335,-0.020449244,-0.020663894,-0.020876112,-0.021085819,-0.021293088,-0.0214977,-0.021699731,-0.021899005,-0.022095402,-0.022288937,-0.022479438,-0.022666748,-0.022850723,-0.023031299,-0.023208324,-0.023381504,-0.023550823,-0.023716082,-0.023877008,-0.024033415,-0.02418523,-0.024332298,-0.024474067,-0.024610544,-0.024741641,-0.024867039,-0.024986444,-0.02509952,-0.02520619,-0.025306305,-0.025399613,-0.025485837,-0.025564656,-0.025635784,-0.025699113,-0.025754462,-0.025801577,-0.025840224,-0.025870169,-0.025891213,-0.025903157,-0.025905741,-0.025898759,-0.02588205,-0.025855338,-0.02581851,-0.025771356,-0.025713759,-0.025645381,-0.025566247,-0.025475785,-0.025373884,-0.02526068,-0.025135961,-0.024999641,-0.024850871,-0.024689844,-0.024516715,-0.02433122,-0.024132101,-0.023920829,-0.023695816,-0.023457226,-0.02320525,-0.022938902,-0.022658685,-0.022363472,-0.022052921,-0.021727792,-0.02138612,-0.021028104,-0.020653775,-0.020261129,-0.019851002,-0.019421324,-0.018971829,-0.018501521,-0.018008527,-0.017492242,-0.016950223,-0.016380762,-0.015781593,-0.015148621,-0.014479982,-0.013768182,-0.013009302,-0.012194826,-0.011311027,-0.010343972,-0.009268091,-0.008037953,-0.006570834,-0.004651737
-0.001519065,-0.001680791,-0.00183542,-0.001983105,-0.002124118,-0.002258696,-0.002387111,-0.00250954,-0.002626434,-0.0027379,-0.002844408,-0.002946279,-0.003043692,-0.003137092,-0.003226867,-0.003313319,-0.003396844,-0.003477789,-0.003556516,-0.003633431,-0.003708909,-0.003783304,-0.003857007,-0.003930414,-0.004003868,-0.004077752,-0.00415241,-0.004228233,-0.004305527,-0.004384632,-0.004465885,-0.004549615,-0.004636105,-0.004725645,-0.004818489,-0.004914887,-0.005015085,-0.005119313,-0.005227747,-0.005340582,-0.005457974,-0.005580115,-0.005707124,-0.005839054,-0.005975988,-0.006117956,-0.006265054,-0.006417389,-0.006574855,-0.006737393,-0.006905066,-0.007077859,-0.007255595,-0.007438207,-0.007625699,-0.007817861,-0.008014566,-0.008215778,-0.008421233,-0.008630774,-0.008844395,-0.009061715,-0.0092827,-0.009507104,-0.009734748,-0.009965447,-0.010198997,-0.010435229,-0.010673915,-0.01091484,-0.011157972,-0.011403016,-0.011649689,-0.01189799,-0.012147745,-0.012398624,-0.01265068,-0.012903681,-0.013157429,-0.013411887,-0.013666924,-0.013922337,-0.014178059,-0.014433982,-0.014690119,-0.014946315,-0.015202413,-0.015458406,-0.015714241,-0.015969855,-0.016225174,-0.016480138,-0.016734715,-0.016988866,-0.01724248,-0.017495589,-0.017748114,-0.017999937,-0.018251105,-0.018501576,-0.01875124,-0.018999975,-0.019247771,-0.01949467,-0.019740418,-0.019984965,-0.020228321,-0.020470353,-0.020710846,-0.020949791,-0.021187021,-0.021422425,-0.021655911,-0.021887275,-0.022116297,-0.022342843,-0.022566777,-0.022787894,-0.023005979,-0.023220899,-0.023432411,-0.023640217,-0.023844156,-0.024044089,-0.024239669,-0.024430571,-0.024616675,-0.02479782,-0.02497361,-0.025143674,-0.02530796,-0.025466253,-0.025618152,-0.025763273,-0.025901472,-0.026032594,-0.026156273,-0.026272308,-0.02638044,-0.026480239,-0.026571508,-0.026654032,-0.026727614,-0.026792023,-0.026846886,-0.026892092,-0.026927348,-0.026952473,-0.026967143,-0.026971181,-0.026964421,-0.026946626,-0.026917554,-0.026877072,-0.026824919,-0.026760657,-0.026684167,-0.026595475,-0.02649443,-0.026380987,-0.02625437,-0.026114316,-0.025961149,-0.025795049,-0.02561451,-0.025420042,-0.025212081,-0.024988663,-0.024751232,-0.024498516,-0.024230655,-0.023946799,-0.023647411,-0.023331325,-0.022998581,-0.022648501,-0.022280642,-0.021894098,-0.021489366,-0.021063511,-0.020617598,-0.020149933,-0.019659011,-0.019144541,-0.018603351,-0.018035423,-0.017436853,-0.016806182,-0.016139585,-0.015432639,-0.014681953,-0.013877409,-0.013013396,-0.012076915,-0.011047842,-0.009901713,-0.008592561,-0.007027162,-0.004974859
