8.947e-06,0.010916237,0.015490625,0.019039088,0.022060472,0.024748645,0.02720131,0.029475092,0.031612469,0.0336344,0.035563304,0.037412645,0.03919113,0.040911074,0.042575857,0.044192354,0.045766542,0.04729992,0.04879597,0.050259635,0.051690333,0.053092089,0.05446531,0.055812642,0.057132992,0.05843107,0.059703314,0.060953963,0.062183115,0.063388955,0.064574299,0.065739423,0.066883971,0.068007306,0.069110413,0.070193854,0.071257465,0.072301162,0.07332491,0.074328617,0.075312191,0.076275188,0.077217485,0.078139592,0.07904093,0.079921378,0.080780783,0.081618529,0.082434458,0.083228711,0.08400081,0.08475053,0.085477886,0.086182405,0.086863955,0.087522349,0.088156695,0.088766782,0.089352779,0.089914648,0.090452283,0.090965349,0.091452513,0.091914355,0.092351588,0.092763456,0.093148985,0.093508638,0.093843196,0.094151742,0.094433508,0.094689629,0.094920567,0.095124502,0.095302409,0.095455246,0.095581632,0.095682407,0.095758101,0.095808231,0.095833037,0.095833682,0.095809266,0.095759926,0.09568698,0.095590797,0.095470495,0.095327934,0.095162563,0.094974827,0.094766043,0.094535627,0.094284651,0.094013649,0.093722856,0.093412951,0.093084754,0.092738145,0.092374256,0.091993723,0.091596347,0.091183644,0.090755723,0.090313021,0.08985648,0.089386637,0.088903502,0.088408181,0.087901067,0.087382438,0.0868531,0.086313403,0.085763612,0.085204463,0.084636272,0.084059155,0.083473888,0.082880556,0.082279429,0.081670895,0.081055099,0.080432201,0.079802651,0.079166076,0.078523095,0.077873641,0.077217581,0.076555184,0.075886184,0.075210818,0.074528731,0.073840074,0.073144599,0.072442136,0.071732617,0.071015747,0.07029157,0.069559222,0.068819241,0.068070973,0.067314058,0.066548698,0.065774101,0.064989985,0.064196605,0.063393197,0.062579366,0.061755447,0.060920726,0.060074559,0.059217391,0.058349022,0.057468768,0.056576182,0.055671714,0.054754959,0.053825841,0.052884197,0.051929521,0.050961972,0.049981676,0.04898851,0.047982557,0.04696361,0.045931998,0.044887617,0.04383051,0.042760921,0.041679057,0.040584702,0.039478379,0.038360629,0.037231648,0.03609079,0.034939648,0.033777937,0.032605646,0.031423986,0.030232918,0.029032768,0.027824278,0.026607621,0.025383532,0.024152286,0.022914395,0.021670728,0.020420975,0.019166487,0.01790763,0.016644648,0.015378379,0.014109412,0.012837847,0.01156465,0.010290483,0.009015487,0.007740347,0.006465804,0.005191969,0.003920006
4.806e-06,0.008411533,0.011976537,0.014771106,0.017172963,0.019331091,0.021321545,0.023185656,0.024953889,0.026647212,0.028276504,0.029856463,0.031391455,0.032891617,0.034359,0.035799772,0.037217393,0.038612941,0.039991389,0.041352726,0.042700081,0.044034476,0.045355994,0.046667883,0.047969479,0.049261768,0.05054604,0.051822131,0.053091216,0.054352792,0.055607405,0.056856387,0.058097536,0.059332988,0.06056249,0.061784968,0.063000757,0.064210309,0.065413481,0.066609373,0.067797569,0.068978228,0.070151051,0.07131598,0.072472244,0.073619357,0.074756956,0.075884612,0.077001618,0.078107631,0.07920189,0.080283974,0.081353124,0.082408833,0.083450487,0.08447734,0.085488789,0.086484239,0.087463006,0.088424239,0.089366242,0.090289207,0.091192591,0.092075608,0.092937466,0.093776783,0.094592735,0.09538511,0.096154001,0.096897367,0.097613591,0.098303961,0.098967891,0.0996024,0.100207828,0.100784686,0.101331088,0.101846251,0.102330675,0.102782855,0.103202018,0.103588858,0.103942452,0.10426109,0.104545392,0.104795341,0.10500966,0.105188836,0.105332141,0.105439631,0.105511002,0.105545737,0.105545226,0.105507264,0.105433179,0.10532351,0.105175817,0.104993859,0.10477616,0.104521884,0.104232745,0.103909563,0.10355051,0.103158305,0.102732467,0.102272404,0.101781762,0.101258313,0.100703492,0.100118616,0.099503566,0.098859137,0.098187266,0.097487404,0.096760762,0.096008833,0.095231727,0.094430428,0.093606612,0.092760025,0.09189221,0.091004434,0.090096435,0.08917058,0.088226805,0.087266623,0.086290645,0.085299642,0.084294984,0.08327705,0.082246997,0.081205305,0.080153319,0.079091323,0.078020421,0.07694139,0.075854416,0.074760815,0.073660746,0.072555175,0.071444666,0.070329423,0.069210335,0.068087736,0.066961956,0.065833767,0.064703238,0.063570766,0.06243672,0.061301571,0.060165223,0.059027987,0.057890219,0.056752012,0.055613645,0.054474917,0.053336007,0.052197066,0.051058228,0.049919383,0.048780665,0.047642028,0.046503366,0.045364594,0.044225955,0.043087003,0.041947827,0.040808408,0.039668838,0.038528682,0.037387999,0.036246563,0.035104538,0.033961865,0.032818016,0.031673392,0.030527549,0.029380732,0.028232633,0.027083273,0.025932871,0.0247807,0.023627403,0.022472601,0.021316081,0.020158517,0.018999216,0.017838868,0.016676967,0.015513508,0.014349037,0.013183103,0.012016203,0.010847992,0.009679009,0.00850902,0.007338196,0.006166881,0.004994729,0.003822532
1.166e-05,0.010277404,0.014592257,0.017942934,0.020801724,0.023350712,0.025679063,0.027844799,0.029884372,0.031819843,0.033671506,0.035451674,0.037170362,0.038837755,0.040457652,0.042037482,0.043581663,0.045092723,0.046575519,0.048031456,0.049462948,0.050873156,0.052262244,0.053633656,0.05498618,0.056323881,0.057644831,0.058952783,0.060246145,0.061526393,0.062795134,0.064051464,0.065295689,0.066529373,0.067752581,0.068964771,0.070165604,0.071356427,0.072537004,0.073707528,0.0748677,0.076017293,0.077156205,0.078284662,0.079401744,0.080507589,0.081602165,0.082685206,0.083755995,0.084814478,0.08585981,0.086891843,0.087910416,0.088914699,0.08990436,0.090878904,0.091837891,0.092780862,0.093707027,0.09461509,0.095504602,0.096375795,0.097227702,0.098060024,0.098870758,0.099659604,0.100426605,0.101170805,0.101892052,0.102587943,0.103258574,0.103903962,0.104522632,0.105113768,0.10567815,0.106212486,0.106717154,0.107193137,0.107637379,0.10805045,0.108432568,0.108782071,0.109097425,0.109379148,0.109627806,0.109841335,0.110019608,0.110163107,0.110269921,0.11034126,0.11037639,0.110374286,0.110335191,0.110259512,0.110146493,0.109996624,0.109809658,0.10958502,0.109324477,0.109025811,0.108690676,0.108319849,0.107911409,0.107468262,0.106989604,0.106475242,0.105926845,0.105345202,0.104728642,0.104079704,0.103398941,0.102686304,0.101943107,0.101170079,0.10036726,0.099536458,0.098677978,0.097792283,0.096881584,0.095945566,0.094985673,0.094002935,0.092997974,0.091971901,0.090925926,0.089860644,0.088777345,0.087676642,0.086559848,0.085427773,0.084281194,0.083121532,0.081949246,0.080765307,0.07957103,0.078366726,0.077153715,0.075932469,0.074703788,0.07346891,0.072228231,0.070982427,0.069732484,0.06847891,0.067222145,0.065963363,0.064702842,0.063440861,0.062178312,0.060915881,0.059653641,0.058392252,0.05713214,0.055873782,0.054617562,0.053363571,0.052112373,0.0508643,0.049619677,0.048378675,0.04714162,0.045908731,0.044680339,0.043456468,0.042237588,0.041023655,0.039814818,0.038611253,0.037413415,0.036220937,0.035034408,0.033853853,0.03267927,0.031510738,0.030348723,0.029192805,0.028043443,0.026900642,0.02576462,0.024635362,0.023513023,0.022397415,0.021289091,0.020187876,0.019093753,0.018007177,0.01692778,0.015856224,0.014792145,0.013735664,0.012687104,0.011646389,0.010613686,0.009589052,0.008572653,0.007564405,0.006564461,0.005573096,0.004589936,0.003615688
7.368e-06,0.008697975,0.012385796,0.015268024,0.017744017,0.019966371,0.022009818,0.023922238,0.025735444,0.027464354,0.029129582,0.030737286,0.032300222,0.033821014,0.035308488,0.036764098,0.038193087,0.039598493,0.040980621,0.042344372,0.043689621,0.04501823,0.046331684,0.047631012,0.048916527,0.05018962,0.051450768,0.052699632,0.053937689,0.055165182,0.056380857,0.057587395,0.058782598,0.05996705,0.061142031,0.062306215,0.063459012,0.06460143,0.065733012,0.066853911,0.067963249,0.069059836,0.070144447,0.071217078,0.072276798,0.073323283,0.074356292,0.075375331,0.076379734,0.077369281,0.078343428,0.079301506,0.080243362,0.081168282,0.082075815,0.08296545,0.083836827,0.084689119,0.085521486,0.086333605,0.087125432,0.087896607,0.088646357,0.089374114,0.090078652,0.090759974,0.091418453,0.092053221,0.092663376,0.093248246,0.093808295,0.094343323,0.094852045,0.095333901,0.095790071,0.096219188,0.096620652,0.096995313,0.097342985,0.097661482,0.097952876,0.098216651,0.098451552,0.098658195,0.098837047,0.098987478,0.099109667,0.099203805,0.09926969,0.099307688,0.099317697,0.099300067,0.099254906,0.099182198,0.099082856,0.098956101,0.098803084,0.098624087,0.098418143,0.098187567,0.097931106,0.097649529,0.097343929,0.097013741,0.096659711,0.096282594,0.095882128,0.095458966,0.09501415,0.094546668,0.094058124,0.09354874,0.093018413,0.092467938,0.091897874,0.091307785,0.090699015,0.090071314,0.089424817,0.088760761,0.088078412,0.08737879,0.086662065,0.085928222,0.085177784,0.084411063,0.08362791,0.082829106,0.082014373,0.081184176,0.08033866,0.07947797,0.078602498,0.077712136,0.076807151,0.07588804,0.074954163,0.074006733,0.073045122,0.072069585,0.071080945,0.070078639,0.069063053,0.068034912,0.066993592,0.065939825,0.064874052,0.063796099,0.062705951,0.061604694,0.060492326,0.059369023,0.058235073,0.057091031,0.055937315,0.05477437,0.053602534,0.052422017,0.051233565,0.050037608,0.04883481,0.047625626,0.046410705,0.04519048,0.043965709,0.042736991,0.041504828,0.040269818,0.039032944,0.037794586,0.036555759,0.035317185,0.03407918,0.032842602,0.031608753,0.030377453,0.029150194,0.027927298,0.026709781,0.025498306,0.024293603,0.023096155,0.021907115,0.020726977,0.019556258,0.018396205,0.017246858,0.016109388,0.014984164,0.013871816,0.01277306,0.011688549,0.010618752,0.009564108,0.008525371,0.007502831,0.006497,0.005508519,0.004537364,0.003584553
5.371e-06,0.008425579,0.011954707,0.014693767,0.017025119,0.019100393,0.020996227,0.022753673,0.024408338,0.025975445,0.027474042,0.028910917,0.03029918,0.031641562,0.032946837,0.034217336,0.035457487,0.036671369,0.037859811,0.039027244,0.040174152,0.041301891,0.042413439,0.043509868,0.044590443,0.045659023,0.046713854,0.047757841,0.048789989,0.04981265,0.050824322,0.051827057,0.052820977,0.053805454,0.054781708,0.055750463,0.056710463,0.057662411,0.058606829,0.059543914,0.060473488,0.061395165,0.062308744,0.063214783,0.064112971,0.065003158,0.065885336,0.066759202,0.067624477,0.068481098,0.06932865,0.070166744,0.070995342,0.071813922,0.072622173,0.073419679,0.074206179,0.074981363,0.075744338,0.076494494,0.07723174,0.07795578,0.078666039,0.079361929,0.080043133,0.080708452,0.081357349,0.081990012,0.082605929,0.083204205,0.08378359,0.08434425,0.084886235,0.085408175,0.085908762,0.086388996,0.086847961,0.087284341,0.087698255,0.088089778,0.088456808,0.088800147,0.089119329,0.089413646,0.08968279,0.089925978,0.090143865,0.090335091,0.090499709,0.090638265,0.090748949,0.090833351,0.090890207,0.090919334,0.090921672,0.090896039,0.090843162,0.090762988,0.09065526,0.090520402,0.090358875,0.090169827,0.089954664,0.089713183,0.08944485,0.089151631,0.088832549,0.088488496,0.088120174,0.087727492,0.087311028,0.086871941,0.086409596,0.085925274,0.085419735,0.084892597,0.084345471,0.083778392,0.083191934,0.082587062,0.081964069,0.081323304,0.080666219,0.079992289,0.079303011,0.078598576,0.077879405,0.077146531,0.076399851,0.075640676,0.07486862,0.074084958,0.073289635,0.072483196,0.071666368,0.070839082,0.070002194,0.069155678,0.068300048,0.067435793,0.066562649,0.06568126,0.064792039,0.063894716,0.062989735,0.062077498,0.061157724,0.060230673,0.059296785,0.058355817,0.057407694,0.056452844,0.0554914,0.054523209,0.053548076,0.052566228,0.051577814,0.050582727,0.049581117,0.048572867,0.047558063,0.046536597,0.045508626,0.044473887,0.04343286,0.042385152,0.041330851,0.040270069,0.03920319,0.038129908,0.03705053,0.035964905,0.03487301,0.033775489,0.032672113,0.031562863,0.030448267,0.029328194,0.028202993,0.027073044,0.025938073,0.024798412,0.023654608,0.022506636,0.021354741,0.020199472,0.019040646,0.017879123,0.016714851,0.01554784,0.014379127,0.013208501,0.01203649,0.010863301,0.009689558,0.008515262,0.00734086,0.006166904,0.004993304,0.003821022
9.432e-06,0.009900411,0.0140268,0.017205398,0.019895362,0.02227574,0.02443238,0.026424184,0.02828337,0.030036185,0.03169724,0.033283976,0.03480219,0.036263159,0.037673504,0.039035223,0.040356435,0.041639774,0.042888086,0.044104709,0.045291271,0.046451041,0.047584217,0.048694211,0.049780368,0.050846447,0.051890728,0.052917046,0.053924397,0.054913657,0.055887246,0.056843821,0.057784257,0.058710146,0.059621667,0.060519,0.06140167,0.062270892,0.063127032,0.063970318,0.064801016,0.065618996,0.066424533,0.067217996,0.067999225,0.068768102,0.069525022,0.070269957,0.071002715,0.071723691,0.072432612,0.073129447,0.073814195,0.07448685,0.075147313,0.075795454,0.076431184,0.077054563,0.077665354,0.078262518,0.078846708,0.079417948,0.079975948,0.080520514,0.081051153,0.081567315,0.082069621,0.082557954,0.083031499,0.083489813,0.083933262,0.084362057,0.084774935,0.085171794,0.085553383,0.085919211,0.086267692,0.086600333,0.086916475,0.087215454,0.087497639,0.087763074,0.088010857,0.088240737,0.088453495,0.088648925,0.088825671,0.088985462,0.089126865,0.089250048,0.089355801,0.089442625,0.08951191,0.089562881,0.089595487,0.089610399,0.089606816,0.089585161,0.089545757,0.089488191,0.089412471,0.089319558,0.089208098,0.089079087,0.08893285,0.088768585,0.088587093,0.088388474,0.088172222,0.087938854,0.087688799,0.087421112,0.087136799,0.08683583,0.086517811,0.086183075,0.08583199,0.085463721,0.085079255,0.084678056,0.084260005,0.083825715,0.083374655,0.082906823,0.082422548,0.081921306,0.081403361,0.080868683,0.08031655,0.079748053,0.079161553,0.078558333,0.077937459,0.077298962,0.076643088,0.075969029,0.075277484,0.074567521,0.073839582,0.073093629,0.072328796,0.071545806,0.070744279,0.069923735,0.069084954,0.068227432,0.067350582,0.066455438,0.065541745,0.064608841,0.063657379,0.062687841,0.061699947,0.060693335,0.059668805,0.058626652,0.057567112,0.05649036,0.055396592,0.054286028,0.053159382,0.052017002,0.050859542,0.049687232,0.048500901,0.047300916,0.046087736,0.044862175,0.043624842,0.042376149,0.041117277,0.039849106,0.038571907,0.037286277,0.035993989,0.034694753,0.033390085,0.032080553,0.030767381,0.029451044,0.02813255,0.026812695,0.025492779,0.024173172,0.022855037,0.021539432,0.020226585,0.018918113,0.017614593,0.016316608,0.015025537,0.013741756,0.012466291,0.011199803,0.009943296,0.008697219,0.007462419,0.006239753,0.005029431,0.003832805
1.0577e-05,0.011496284,0.016256465,0.019907407,0.022984526,0.025694541,0.028135962,0.030382564,0.032465879,0.03442169,0.036266985,0.038016053,0.039684901,0.041281131,0.042811007,0.044283115,0.045703339,0.047072862,0.04839823,0.049682681,0.050927864,0.052137623,0.053312665,0.054455976,0.055569928,0.056653753,0.057711135,0.058743503,0.059749325,0.060731632,0.061691696,0.062630065,0.063546921,0.06444248,0.065318541,0.066175533,0.067013941,0.067834268,0.068636872,0.069422346,0.070190946,0.070942734,0.071678343,0.072398231,0.073102373,0.073790919,0.074464337,0.075122806,0.075766343,0.076395325,0.077009598,0.077609561,0.078195197,0.078766502,0.079323478,0.07986587,0.080393612,0.080907213,0.081406608,0.081891752,0.082362301,0.082817892,0.083258601,0.083684698,0.084096312,0.084492289,0.084872527,0.085237799,0.085587756,0.085921273,0.086238664,0.08654045,0.086825737,0.087093458,0.087345033,0.08757951,0.087796265,0.087995695,0.088177711,0.088340947,0.088486584,0.088614137,0.088722297,0.088811368,0.088882447,0.088933729,0.088965717,0.088978894,0.088971463,0.088945171,0.088898752,0.088832184,0.088746285,0.08863984,0.088513636,0.088367584,0.088201275,0.088014997,0.087809279,0.087583215,0.087337674,0.087072878,0.08678803,0.086484317,0.086161649,0.085819823,0.085459532,0.085081325,0.084684275,0.08426969,0.083837817,0.083388459,0.082922268,0.082439917,0.081940827,0.081426114,0.080896071,0.08035051,0.079790526,0.079216218,0.078627576,0.078025564,0.077410295,0.07678174,0.076141123,0.075487905,0.074823013,0.074146515,0.073458741,0.072760137,0.072050737,0.071331114,0.070601281,0.069861771,0.069112374,0.068353866,0.067586013,0.066808929,0.066023366,0.0652286,0.06442555,0.063614202,0.062794015,0.061965836,0.061129379,0.060284623,0.0594318,0.058571115,0.057702011,0.056824959,0.055940009,0.055046962,0.054145601,0.053236307,0.052319084,0.051393832,0.050460355,0.049518454,0.048568563,0.047610559,0.046644457,0.045670261,0.044687877,0.043697349,0.04269896,0.041692283,0.040677667,0.039655094,0.038624877,0.037586711,0.036540752,0.035487242,0.034426484,0.033358373,0.032282923,0.031200845,0.030111574,0.029016206,0.027914095,0.026805955,0.025692221,0.024572508,0.023447528,0.022317414,0.021182366,0.020043065,0.018899473,0.017752254,0.01660149,0.015447304,0.014290658,0.013131312,0.011970125,0.010806989,0.009642744,0.008477445,0.007311513,0.006145551,0.004979479,0.003814315
7.513e-06,0.009476363,0.013479434,0.016603814,0.019277441,0.021669795,0.023867716,0.025920411,0.02785767,0.029706353,0.031477843,0.033188572,0.034844691,0.036455328,0.03802587,0.039559879,0.041064299,0.042538507,0.043987381,0.045413449,0.046817798,0.048202454,0.049568372,0.050917658,0.052249649,0.053567271,0.054868689,0.056157279,0.057430696,0.058691681,0.059939384,0.061173186,0.062395155,0.063604291,0.064799778,0.065982535,0.067152763,0.068310104,0.069453814,0.070583441,0.071699303,0.072800936,0.073888118,0.074960653,0.076017791,0.077059091,0.078084241,0.079092798,0.08008394,0.081057565,0.082012835,0.082949468,0.083866844,0.084764286,0.08564135,0.086497557,0.087331938,0.088143453,0.088932307,0.089697984,0.090439856,0.091157803,0.091850426,0.092516026,0.093155954,0.093769719,0.094356474,0.094914828,0.095444469,0.09594638,0.096419524,0.096862111,0.097274998,0.097658479,0.098010992,0.098332292,0.098623873,0.098883442,0.099111022,0.099308314,0.09947334,0.099607,0.099709286,0.099780011,0.099819356,0.099827242,0.099804349,0.099750516,0.099665983,0.099551495,0.099406952,0.099232872,0.099029984,0.098798486,0.098538705,0.098252116,0.097938003,0.097597906,0.097232662,0.096841497,0.096426981,0.095988836,0.095527738,0.095045101,0.094541338,0.09401679,0.093473279,0.092910848,0.092330058,0.091732764,0.091118891,0.090489403,0.089845436,0.089187446,0.088516066,0.087832628,0.087136995,0.08643039,0.085713432,0.08498649,0.084250415,0.083505609,0.082752621,0.081992063,0.081224099,0.080449307,0.079668181,0.07888049,0.078087262,0.077288046,0.076483455,0.075673513,0.074858226,0.074037859,0.073212255,0.072381643,0.071545718,0.070704377,0.069858006,0.069005887,0.068148173,0.067284671,0.066414958,0.065539152,0.064656834,0.06376757,0.062871494,0.061968213,0.061057167,0.060138282,0.059211496,0.058276394,0.057332564,0.056379821,0.055418109,0.054447152,0.053466875,0.052476798,0.051476632,0.050466556,0.049446535,0.048416398,0.047376051,0.046325424,0.045264673,0.044193822,0.043112725,0.042021621,0.040920797,0.03980983,0.038689419,0.037559921,0.036421609,0.035273868,0.034118182,0.032954297,0.031782461,0.030603455,0.02941756,0.028225154,0.027026772,0.025822831,0.024614075,0.023400674,0.022183426,0.020962936,0.01973931,0.018513658,0.017286528,0.01605798,0.014829334,0.013600795,0.012372899,0.011146458,0.009922084,0.008700222,0.007481438,0.006266578,0.005055751,0.003850186
9.987e-06,0.009395198,0.0133715,0.016478792,0.0191428,0.021530591,0.023727996,0.025782786,0.027726753,0.029584855,0.031369182,0.033095886,0.034770945,0.036404082,0.037999563,0.039562493,0.041098245,0.042607726,0.044095864,0.045564222,0.047013645,0.048447954,0.049867429,0.051272482,0.052666301,0.054047837,0.055419683,0.056780183,0.058132496,0.059474973,0.060808957,0.06213521,0.063452548,0.064761933,0.066064308,0.067358362,0.06864403,0.069922045,0.071192119,0.072454503,0.073708524,0.074952936,0.076188483,0.077415063,0.078631922,0.079838674,0.081035143,0.082220689,0.083394758,0.084557019,0.085706851,0.086843565,0.087966705,0.089075741,0.090170046,0.091248695,0.092310552,0.093355443,0.094382931,0.09539199,0.096382191,0.097352951,0.098302691,0.099230496,0.100135846,0.101018868,0.101878999,0.102713438,0.103522053,0.104305006,0.105061712,0.105790422,0.106489831,0.107161354,0.107801944,0.108411504,0.108990782,0.109537868,0.110051218,0.110532582,0.110979654,0.111390805,0.111767856,0.112110277,0.112415172,0.112683854,0.11291631,0.113109871,0.11326735,0.1133859,0.113466587,0.113509838,0.113512422,0.113478857,0.113405361,0.113292023,0.113141741,0.112952582,0.112724537,0.112458396,0.112154164,0.111812281,0.111434112,0.111017424,0.110564042,0.110075527,0.10955125,0.108991435,0.108397869,0.107769712,0.107108814,0.106416361,0.105690175,0.104934405,0.104148614,0.103332685,0.102488766,0.101617938,0.100719144,0.099795718,0.098846788,0.097873886,0.096878497,0.095860273,0.094821677,0.093762539,0.092684416,0.091587973,0.090474218,0.089344114,0.088198304,0.087038418,0.085864339,0.084677872,0.083479216,0.082269646,0.081049789,0.079820276,0.078582365,0.077336468,0.076083209,0.074823687,0.073558169,0.072287533,0.071012315,0.069733411,0.068450794,0.067165571,0.065878007,0.064588708,0.063297826,0.062006218,0.060714203,0.059422251,0.058130367,0.05683905,0.055548878,0.054259936,0.052972689,0.051687297,0.050404016,0.04912309,0.04784477,0.046569314,0.045296849,0.044027684,0.042761667,0.041499291,0.040240757,0.038985976,0.037735094,0.036488393,0.03524609,0.034007992,0.032774609,0.031545764,0.030321449,0.029102249,0.027887848,0.026678625,0.025474664,0.024275747,0.02308249,0.021894624,0.020712351,0.019535968,0.018365086,0.017200404,0.016041752,0.014889035,0.0137429,0.01260304,0.011469631,0.010342844,0.009222893,0.008109666,0.007003355,0.005904242,0.004811989,0.003727354
9.466e-06,0.009422569,0.013415886,0.016540002,0.019220315,0.021624226,0.023837206,0.025907494,0.027865486,0.029736969,0.031532959,0.033270051,0.034953471,0.036593133,0.038192809,0.039757364,0.041292139,0.042797615,0.044278302,0.045735835,0.047170841,0.048586786,0.04998328,0.051361745,0.052723573,0.054068696,0.055398408,0.056712101,0.058010749,0.05929556,0.060563954,0.061818649,0.063059138,0.064284027,0.065493966,0.06668954,0.067870277,0.069035064,0.070183465,0.071316056,0.072432535,0.073532057,0.074614464,0.075679396,0.076726181,0.077754195,0.078763116,0.079752581,0.080721736,0.081670373,0.082597707,0.083503539,0.084387078,0.085247879,0.086085517,0.086899481,0.087689225,0.088453826,0.089192332,0.089904991,0.090591555,0.09125168,0.091884463,0.092488771,0.0930645,0.093611946,0.094131298,0.094620496,0.095078881,0.095508212,0.095907974,0.096275827,0.096612671,0.096919507,0.097195096,0.097438252,0.097651125,0.097832279,0.097981412,0.098099656,0.098186547,0.09824202,0.098265964,0.098259181,0.098221954,0.098153343,0.098055245,0.097926783,0.097768455,0.097581608,0.09736514,0.097120809,0.096848544,0.096548604,0.09622221,0.095869402,0.095490794,0.095087419,0.09465952,0.094207471,0.093733165,0.09323575,0.092716678,0.092177128,0.091616891,0.091037234,0.090439115,0.089822713,0.089189093,0.088539333,0.087873091,0.087192178,0.086496922,0.085787934,0.085066244,0.084332248,0.08358661,0.082830333,0.082063615,0.08128722,0.080501983,0.079707882,0.078906144,0.07809686,0.077280685,0.076458133,0.07562944,0.07479513,0.073955613,0.073111208,0.072262153,0.07140882,0.070551462,0.069690326,0.068825578,0.06795733,0.067085907,0.066211103,0.065333485,0.06445282,0.063569073,0.062682504,0.061793005,0.060900487,0.060005077,0.059106646,0.058204986,0.05730018,0.056392212,0.055480791,0.054565723,0.053647142,0.052724984,0.051798729,0.050868314,0.049933777,0.048994972,0.048051707,0.047103837,0.046151288,0.045193798,0.044231243,0.043263613,0.042290556,0.041312468,0.040328765,0.039339317,0.038344261,0.037343759,0.036337352,0.035325423,0.034307714,0.033283883,0.032254422,0.031219381,0.030178166,0.02913161,0.028079127,0.027021224,0.025958056,0.02488926,0.023815013,0.022735895,0.021651768,0.020562607,0.019469039,0.018370658,0.017268358,0.016161853,0.015051142,0.013937224,0.012819557,0.01169891,0.010575203,0.009448984,0.008320248,0.007189315,0.006056669,0.004922142,0.003786636
