aoa,cl,ma,re
0.23416782,0.39209888,0.146182505,341420.465
14.06966719,1.4058908,0.142658689,224685.4491
19.36138515,1.0963314,0.144084922,284789.9383
12.33289649,1.471834,0.146825489,397567.0394
12.94692184,1.5231356,0.144830454,373246.2196
18.33771724,1.342344,0.145955885,374337.998
15.38589341,1.602431,0.144113727,381168.9565
17.04829376,1.5133762,0.146849622,323096.3973
12.97525312,1.4711457,0.144257137,241712.9752
15.25359534,1.5398626,0.149176805,275506.6159
3.335455492,0.7249262,0.145646241,251117.1041
17.67427771,1.4250531,0.148295238,237777.9976
16.380506,1.5512213,0.143509317,373039.7222
17.11091854,1.6866483,0.143656093,401331.1411
14.67362843,1.4741483,0.143302826,218818.5854
19.68319399,1.401895,0.146628672,270018.4755
14.88074345,1.5681425,0.146938762,331824.1967
18.50836929,1.4078762,0.141868245,213141.5169
19.44873347,1.4485099,0.141797243,321232.0182
3.024288531,0.71349728,0.141663147,316265.3757
16.83964781,1.3651,0.143125771,272926.7808
17.86444882,1.490262,0.146804269,419567.6034
17.72062811,1.6065216,0.148317021,403183.9237
0.838807559,0.49848155,0.149428308,335250.9973
19.20588247,1.4227401,0.142722091,228372.8876
18.21296826,1.3874563,0.147011582,405856.2649
7.156990256,1.0578164,0.14865182,222861.1392
12.92889114,1.4728008,0.148351871,293705.7221
16.19982819,1.5526258,0.141131711,243288.9758
17.72407381,1.3177072,0.147620587,391605.4471
12.12556408,1.4237635,0.146966521,299730.4192
17.70233252,1.319382,0.145181327,268184.7652
19.7441715,1.4321667,0.141376048,383626.0411
2.069709013,0.57453769,0.144754034,380968.9484
12.40036155,1.4004521,0.148978919,272786.2635
14.71951121,1.5343589,0.141508315,377313.4701
17.76512453,1.4819732,0.143918628,221265.9706
17.91753607,1.4015357,0.142420037,319817.498
19.36459907,1.2979538,0.146964728,301942.0448
13.16554005,1.4860754,0.142968444,303239.0017
12.38310944,1.4493244,0.141619099,252820.5227
14.30287115,1.569074,0.145973668,364252.1357
0.433351525,0.4182064,0.14577916,376227.0138
14.94602366,1.5470366,0.142660965,278028.3985
14.53686414,1.6368601,0.142911595,342808.587
0.872973634,0.53738135,0.143407046,336169.8467
12.69974343,1.4691416,0.142184288,374542.6362
12.21917414,1.3906436,0.147102249,359460.6911
17.71155917,1.3144861,0.14900086,239450.4102
17.86856476,1.2947767,0.144005512,256817.6588
15.70340877,1.4893082,0.144872134,236609.6804
19.38425725,1.5570785,0.14398625,322079.4219
17.20882846,1.3906419,0.147967312,287411.5059
18.9981616,1.6061697,0.145804698,395588.1354
17.53140665,1.4849955,0.142326953,391478.047
14.22773096,1.4479943,0.142559842,241507.735
14.92877541,1.490408,0.147526374,224552.2009
4.818293794,0.92023614,0.149007626,374512.0425
0.966390647,0.47604804,0.143889492,407620.3723
11.15057582,1.3373128,0.145090422,349573.663
15.63261446,1.6234353,0.141123222,249810.2051
4.516928357,0.88410194,0.142134382,417798.8806
19.96850396,1.6192938,0.141483852,388449.918
17.37104514,1.57291,0.141531704,272170.3834
19.87248811,1.1900872,0.141511527,332636.9033
17.33659732,1.635786,0.146305166,354678.5218
12.52852027,1.442919,0.14797561,358481.138
18.38922852,1.2961625,0.142167147,278708.6766
15.19225134,1.5910355,0.142524298,389843.5895
19.14474855,1.5066913,0.147457557,350585.9658
13.71275287,1.3866877,0.144231302,268619.3298
12.99477594,1.3979851,0.148390052,216330.6921
1.108358754,0.53841642,0.144321486,363524.6932
16.35512722,1.4870779,0.14300927,278234.4232
1.015334484,0.5199272,0.145539572,381378.4664
13.44562156,1.4894627,0.146895546,259602.7738
14.41131275,1.6119602,0.147416974,387893.6822
15.52249748,1.5729699,0.142021266,340203.7679
14.94898628,1.5523968,0.144697865,301432.9485
19.44207097,1.4232673,0.142407943,419690.1615
15.86382863,1.5671485,0.149227526,317818.9597
13.74915226,1.4844022,0.143292756,338660.6055
15.45914023,1.4524202,0.146383011,276782.3488
8.659176491,1.179652,0.148032878,309209.6005
17.74192053,1.4345348,0.142007868,329198.7425
3.916589892,0.79988512,0.141693757,425242.7891
14.32510877,1.5497216,0.144073898,267684.5615
0.663687329,0.43200995,0.146780427,244770.0538
14.29831259,1.5448676,0.144393463,297417.6184
14.00319012,1.5628955,0.141051471,434754.4154
17.67828057,1.3923626,0.142920552,289833.7457
0.506729079,0.46766273,0.148491492,411045.372
15.80735364,1.6184368,0.143952427,339824.9818
15.91861755,1.5026402,0.148879321,325255.4089
12.23092603,1.3991626,0.148913294,280967.5704
0.109359216,0.39273021,0.147867108,363221.4912
13.76032432,1.5616153,0.145357293,378847.4597
18.37924882,1.2723146,0.148203173,319769.0912
16.36666713,1.5478932,0.144606961,339180.0879
13.55086174,1.4546704,0.144616704,311965.2327
14.11489767,1.5777166,0.145871141,280663.6498
18.10320069,1.5540194,0.141057151,395365.4447
1.048053728,0.50557897,0.145780961,412036.0192
0.365971208,0.42358095,0.144749473,240631.4275
1.62129639,0.5745091,0.141592574,423215.126
13.58545121,1.515559,0.142368627,417289.6223
18.76198716,1.4260865,0.149074132,344774.5323
12.83266865,1.5097888,0.147110785,231398.4678
16.83010414,1.4022835,0.14104763,356223.6727
16.43041748,1.5257804,0.146088587,291115.6651
16.27056411,1.5456571,0.147955897,374626.7185
14.09461994,1.577844,0.146094191,376978.6637
17.79930958,1.5263829,0.147232733,419699.0595
13.40624559,1.5528222,0.143482256,377585.9128
15.45347455,1.6532094,0.142160532,371065.7857
12.5459318,1.4104058,0.14602127,211403.6313
12.99316352,1.4156342,0.146597661,217094.245
2.003670212,0.58528815,0.145028141,208136.2267
13.12127966,1.5336764,0.143311912,302376.391
13.09113331,1.4810803,0.149301953,282901.4743
13.20465375,1.5063573,0.14387013,393700.7087
16.17069573,1.4233014,0.141665121,210515.9001
13.65264826,1.5330044,0.144931213,247630.6224
19.37331861,1.4559601,0.143137715,405580.5303
4.794431068,0.89201906,0.141867212,394520.9501
13.28519235,1.467419,0.148069802,341687.5723
15.05615663,1.5412495,0.146078935,398404.2758
17.16959785,1.3597204,0.14799471,294220.8106
13.3175114,1.531685,0.146171429,406048.5552
12.49624547,1.4289529,0.148532942,273954.3231
13.80954284,1.5909422,0.146054108,341737.3622
13.41060216,1.5624259,0.148703806,333849.562
16.26845962,1.469768,0.143519869,290886.4867
13.45283745,1.5125385,0.143597832,388564.8157
19.03879742,1.5462765,0.147166818,433780.8287
16.6328702,1.3128065,0.148688385,307142.0091
18.19450095,1.5491596,0.143020206,424868.39
15.31153519,1.6574248,0.144369875,285798.2534
17.89422479,1.3197247,0.141200292,205412.0661
6.617030668,1.0546223,0.146979811,386208.8803
17.24268106,1.5228075,0.143811403,352934.3649
19.71300813,1.4499998,0.141587487,330082.4788
18.05002854,1.5072687,0.147276029,303568.4479
18.17834845,1.5256714,0.147169935,424324.6231
10.05464292,1.3008704,0.145484243,380893.4467
13.27262149,1.5454008,0.142532085,331066.7087
2.979654511,0.72495469,0.14679129,286161.1816
15.22101097,1.4762533,0.148768159,218439.0051
18.94266515,1.3885061,0.144873226,284003.5701
12.617309,1.4712241,0.143395622,377693.5678
18.26430482,1.0927005,0.141802933,247073.75
14.19696445,1.4993777,0.145138762,251716.6704
14.00850988,1.5624117,0.142550915,317555.8268
5.353583553,0.95729716,0.142711888,301853.4825
14.37105799,1.4810293,0.14840381,228699.2221
15.72479217,1.52913,0.143732554,373193.202
8.708224189,1.1944722,0.148318837,211248.912
15.66874604,1.6250388,0.146472438,274146.3713
13.48280316,1.50355,0.146240971,403020.6338
5.032279692,0.90613362,0.147573078,229910.3897
12.46437114,1.4281823,0.144986738,380502.118
16.12132389,1.6972472,0.141821709,401771.6052
13.60510032,1.5623224,0.148118708,428269.7484
16.97062264,1.5880295,0.147448261,430649.7515
12.7879529,1.4838623,0.145185456,366385.2746
17.92590912,1.3802737,0.146876451,395552.5937
12.35691218,1.4267349,0.147160816,313529.6917
15.19129416,1.4127028,0.146258784,275899.5695
12.88939459,1.4169013,0.144941,233668.4489
8.747256698,1.1894563,0.145079692,209315.9945
16.61492721,1.430914,0.144264833,346503.0485
13.28014971,1.5424735,0.145920035,260747.0033
18.37289823,1.5328861,0.148105622,374055.3245
8.984883109,1.1911308,0.145410005,209131.0398
3.890669349,0.80885311,0.1448423,406652.3393
13.96926458,1.530616,0.143048722,302641.4351
16.65126693,1.3322044,0.145928851,216594.207
15.65030625,1.5470844,0.142859367,327972.8514
16.51193301,1.4472498,0.14882047,286648.5207
18.82236347,1.3511891,0.14377506,390878.501
17.72949439,1.4491718,0.146722436,314613.7628
16.89236811,1.406272,0.148925141,211763.7728
19.27443903,1.1891141,0.148869786,264948.2757
12.39379501,1.4689767,0.144948246,394125.4597
1.814255251,0.59211003,0.1425136,433714.3162
17.77694574,1.6438022,0.148748681,416240.1355
15.60491092,1.6012331,0.141795805,237120.4191
19.36842001,1.3055195,0.145024602,258628.2055
12.36146785,1.4792134,0.147904426,285433.4137
0.973143498,0.47545418,0.149032284,338626.2254
16.24753421,1.4074276,0.148433967,222751.0211
15.50678643,1.5232239,0.141657459,433560.675
12.89480456,1.4378461,0.141887176,362539.1119
15.66677267,1.5629995,0.141040653,271756.6785
14.57177324,1.4989693,0.144282119,253735.7412
16.52401496,1.4556162,0.14574756,390389.1578
12.86845704,1.4982002,0.142474103,235363.3212
14.52791124,1.5093434,0.149260153,364697.3692
15.2270841,1.5316933,0.143613988,335598.0578
13.02920532,1.4395156,0.142258897,236749.8993
12.83809274,1.509487,0.142509061,309460.5868
17.67006774,1.5147807,0.146659681,309368.241
1.357002568,0.52825735,0.14601286,298293.9951
6.105521014,0.97927268,0.147943643,275600.7326
18.71961393,1.3666851,0.146506452,414038.4885
14.65858137,1.4600332,0.142681931,225579.7141
14.02388718,1.5277567,0.142478707,231216.3094
13.07969518,1.5406512,0.141752319,389984.7485
18.04504846,1.4298883,0.145469631,291198.4905
16.09306219,1.5981847,0.146716831,399251.1232
19.13473564,1.3585272,0.143632988,275751.2857
8.112151881,1.1849014,0.142392318,367722.5123
19.22351368,1.5053356,0.142386964,318650.9603
7.519610847,1.1207697,0.142031228,332337.2523
17.89723548,1.4608118,0.142149891,343356.3764
19.30113117,1.3437684,0.148974189,400944.9853
12.64025867,1.4322571,0.143297148,330515.3468
13.36385406,1.5439342,0.146491507,430997.9334
17.34973063,1.3773495,0.147958324,221409.7736
14.4029196,1.5601252,0.144557058,401567.3768
1.256283866,0.5092772,0.143740258,225415.4793
14.77136194,1.5132927,0.142226683,319347.5505
17.90828927,1.5190787,0.145799381,407753.0093
14.82780779,1.6184579,0.149122292,423987.5211
16.81461207,1.4277018,0.147476038,294898.7299
0.57511347,0.43676254,0.142928743,250807.8025
7.18307703,1.0481996,0.143923406,273675.3153
19.91472918,1.3336096,0.14780855,379278.574
18.51931465,1.5302235,0.148661696,335277.518
14.84160327,1.4724475,0.142137071,222508.4688
12.37593468,1.4453316,0.14636262,349000.5193
13.75782369,1.568649,0.145579997,337796.9275
8.186596506,1.166717,0.142709184,323042.9424
14.48831819,1.6024714,0.142974032,400553.1311
14.15440069,1.6294476,0.142384633,357366.3978
12.32955274,1.3928154,0.144732377,348890.0004
18.28097079,1.3551833,0.145405557,269190.1968
8.907155042,1.1986631,0.144988892,210432.6698
15.98946743,1.5033948,0.145528864,415358.9347
16.65217625,1.5338575,0.145822587,430364.3403
14.30759524,1.4799357,0.148302581,348791.1325
16.39282176,1.5420121,0.141220507,292029.5725
16.64300721,1.6056925,0.143493749,351674.8032
12.4894241,1.4154069,0.142703324,391319.5378
16.67666735,1.5217185,0.1409654,379696.9975
14.73644729,1.5432788,0.141120983,405684.0447
16.41514341,1.5104989,0.1443685,222325.1456
19.56239374,1.3716946,0.143758397,314379.2687
11.48073008,1.3947961,0.147717185,327519.7648
17.77836799,1.3626774,0.142595193,208734.6364
16.94012301,1.4513315,0.141343774,325697.9167
16.50467114,1.4923779,0.141566789,359178.8766
16.28934207,1.5291646,0.142175231,206695.5646
18.63159404,1.073729,0.144602818,275101.9009
15.03558557,1.4338989,0.143756436,222536.9972
17.96878535,1.5900847,0.144351504,428296.5199
6.120081662,0.98933735,0.144076544,227956.254
1.698134707,0.56532694,0.144622948,350695.4174
13.7208279,1.5340948,0.145681063,365975.1948
12.9242409,1.5471504,0.146586762,369240.0462
14.30588746,1.5683955,0.142931325,315308.964
8.503900492,1.1877356,0.144882576,368011.9767
13.35670132,1.490732,0.14427011,331178.4655
19.31521157,1.2368495,0.144121073,237014.6605
17.92809898,1.3380535,0.148946459,359967.2394
15.55582159,1.3794087,0.143765217,271634.5358
10.01133531,1.255222,0.145744615,398563.4947
13.14496759,1.5660164,0.143369092,303158.3467
15.24480063,1.5312667,0.14417476,241309.0771
17.62885191,1.4035324,0.146603634,355562.2845
6.320342458,0.99335839,0.14750118,310972.4527
15.70894737,1.6230652,0.147545498,370294.0924
15.35214103,1.6198273,0.145081706,284745.0316
15.08853894,1.6352656,0.143948654,353640.0598
18.24723989,1.6363617,0.149010021,362706.5228
12.08976248,1.3998989,0.143108583,275479.5554
19.24323605,1.5901979,0.145990796,340804.8054
2.776357662,0.67189509,0.149232399,254146.413
14.6648802,1.5516366,0.143040325,342731.6475
14.16729641,1.4495522,0.148138583,230728.3651
12.06945283,1.4450681,0.142919033,385219.4224
19.9976837,1.6215304,0.141253393,401884.0731
19.08591198,1.612723,0.147510653,425054.5792
18.14721384,1.2094522,0.147025228,214318.1737
16.88015709,1.4385795,0.149112364,386890.5497
18.43182376,1.4162644,0.143227121,285486.736
2.579658985,0.65146289,0.144057217,266187.0402
16.60766566,1.4788449,0.141904903,271403.0597
14.28198664,1.460312,0.148759991,208913.7486
7.004326775,1.1243394,0.143931251,423049.0956
17.17697714,1.4749557,0.148031539,394432.2852
19.73642323,1.4709952,0.142755337,317597.3111
15.28716973,1.7058372,0.143737664,396790.0316
17.01744843,1.5455923,0.147889194,306900.1949
16.54322963,1.6157459,0.143617994,340973.4615
13.52287686,1.5310835,0.149119489,409312.5119
13.03044406,1.4718762,0.148902233,323172.7271
16.20899599,1.5221305,0.148241715,295389.8826
18.33402852,1.6059982,0.145684527,380720.5729
12.68700772,1.4906582,0.142526003,366732.663
7.580840802,1.1340012,0.146032275,399606.912
17.26208074,1.5466927,0.143830772,287726.7207
17.46133801,1.6374481,0.141569141,395212.7694
19.68024527,1.4192929,0.141902045,286154.2676
13.54293586,1.5561874,0.149414757,419941.3222
10.97093169,1.2843669,0.14748686,207826.2175
4.61155621,0.85622959,0.141293089,326236.5108
15.7949798,1.5669309,0.148240663,340351.8473
16.03220484,1.6044998,0.147699529,222108.1829
14.56237411,1.4936476,0.147808756,416711.2037
14.93406245,1.6040071,0.142579744,320064.3193
18.29516553,1.4197746,0.148214299,207665.6494
19.55639739,1.5840679,0.146337343,348525.2253
0.417010698,0.43461446,0.142925154,260120.5813
18.94066699,1.3776727,0.147181335,336926.7866
16.72609689,1.3697188,0.140999244,295199.8385
16.04870002,1.4462215,0.146070951,340080.3099
19.61759713,1.2445722,0.148415492,310092.4611
13.00298252,1.5217532,0.144506894,331766.2641
13.27864125,1.5827068,0.146090138,429154.1044
12.67943412,1.4727497,0.142082823,311103.0751
10.90884887,1.3726866,0.144676059,346868.7481
19.69555146,1.0589023,0.146331151,288898.5745
17.3024503,1.6624314,0.143543343,316304.4299
10.24917508,1.3169264,0.149169788,339333.9466
0.699573972,0.4348012,0.14536115,428052.3463
19.78415717,1.4366974,0.14262816,315631.4804
14.70259408,1.5205618,0.147079888,382381.7669
14.95045461,1.5014263,0.142875698,376281.665
19.88019159,1.2046251,0.14605865,244703.6306
2.62425591,0.694715,0.149004844,403955.6557
13.24912973,1.5068207,0.148749865,302302.3231
18.05588072,1.3212895,0.141718077,267239.6665
13.78008792,1.591752,0.144613411,407252.0797
0.984421096,0.48732749,0.14414326,387306.7971
15.82986085,1.6226403,0.140957344,414317.5615
14.83992197,1.4721034,0.144026784,375858.6375
16.0509128,1.6424677,0.142568988,343558.3439
0.851643542,0.50909501,0.143722623,263145.9375
18.17551968,1.6874713,0.148631675,406851.5091
9.542874358,1.2435562,0.142564857,215844.0058
12.75226067,1.4006226,0.142087242,338450.5326
2.865013449,0.70458689,0.149042788,239709.3406
16.65548398,1.4769619,0.14353517,214259.3967
13.1255709,1.5079063,0.146817192,424052.672
17.72366692,1.3340927,0.146681835,225116.9426
17.86356907,1.4561899,0.146230345,306196.0815
15.09210797,1.5286348,0.141826448,381565.1333
14.12506725,1.5696857,0.148048663,355200.0746
13.73002843,1.5404598,0.149298212,414245.5211
18.48076323,1.5770091,0.148390812,393735.6112
3.773948672,0.74227288,0.143709021,296406.2185
16.63543893,1.5509613,0.143255337,391102.7765
12.55367356,1.4225708,0.142728897,247850.6373
18.42074649,1.1451225,0.143621313,223753.3955
16.52807038,1.6810122,0.14363896,313332.4714
16.5524811,1.5716261,0.145401071,423945.8438
14.99692398,1.611286,0.146517173,338066.4882
14.18502059,1.4918659,0.144287822,313984.1226
14.05188278,1.5151233,0.141167636,238602.7094
16.88544067,1.6009933,0.146816714,334606.904
15.68198089,1.4538683,0.14567063,229055.7088
2.765088388,0.69236898,0.144040418,210243.2038
16.44560122,1.5945843,0.144389862,386626.9687
17.25807782,1.6265741,0.145016851,268825.2944
1.164658952,0.50921898,0.147540269,253456.0558
12.85321757,1.4688212,0.146106255,363152.8731
19.20174641,1.2232213,0.148265433,219398.7373
7.913355616,1.1574634,0.146384315,414278.006
17.43097031,1.6050474,0.145443633,390805.5571
15.74174711,1.6099047,0.14127784,327368.8262
12.22885362,1.3772762,0.146199936,277909.9696
15.35098603,1.3924515,0.146108574,243676.0112
12.86209216,1.4846154,0.14859282,380025.0999
1.759840585,0.61154327,0.148515965,338695.9301
5.162757765,0.85994857,0.149240329,219263.3896
19.75007208,1.2518918,0.141323781,317134.67
16.50959779,1.5105367,0.147567655,296185.2977
19.83053808,1.3948662,0.146018247,205604.4431
8.847377851,1.2247965,0.149354467,367039.3302
14.94425659,1.6639128,0.147930121,431044.542
16.23279622,1.4620274,0.14899223,263013.8108
16.58148583,1.5069753,0.143448013,245156.3148
12.23606905,1.3728344,0.145574723,249838.0963
16.00251022,1.6721842,0.146376276,349217.8433
9.292921507,1.2149792,0.143111921,289762.452
13.12772023,1.4907046,0.142307641,238335.4877
14.92799612,1.5107605,0.147356932,328466.5442
17.89382303,1.5047842,0.14547987,316431.4657
12.44080055,1.4437992,0.142672636,358295.0681
15.53585302,1.625667,0.143693887,405231.012
15.89995417,1.6306605,0.142590729,412874.2017
15.73244445,1.5535615,0.148505492,303328.8194
4.047523146,0.8003297,0.143205447,316928.4216
18.22278766,1.4486061,0.147534276,299108.841
15.74994519,1.5129929,0.148964372,365716.884
15.06671632,1.4734226,0.141865753,243026.3151
0.948385766,0.50254275,0.143560843,214361.703
16.22091153,1.5511294,0.147632224,383960.0196
16.48102249,1.6747811,0.145175181,301583.8171
18.13093359,1.3271965,0.146702103,305780.9491
14.46014482,1.5978198,0.148139912,253205.4473
2.156559958,0.61976958,0.141216663,361582.3834
13.0734193,1.4901278,0.143550084,323642.4404
13.32915381,1.4648849,0.14861481,388160.5925
16.37262312,1.4696136,0.144037502,206025.3837
2.211228784,0.62572644,0.147556148,309314.01
16.64723207,1.5449519,0.141490207,397873.6507
13.79645306,1.5665043,0.145166258,280385.9823
17.87033202,1.5106992,0.145350757,276732.9278
17.83844765,1.3528974,0.141695546,295620.7969
16.69224316,1.4168489,0.146852533,244381.4769
18.47163752,1.4857566,0.149137033,259936.9857
8.544903265,1.1779895,0.148003443,286072.1392
14.67433927,1.5841055,0.146647633,356377.6636
13.01603556,1.5119149,0.140967285,246917.4602
19.40865515,1.2867151,0.148616986,288708.1725
12.26082504,1.4063059,0.141942774,249399.3451
12.55833692,1.5008167,0.145943181,238999.8485
15.33785855,1.5171847,0.147833406,298153.1007
13.61692597,1.5201443,0.145377145,221011.1962
17.03622417,1.464724,0.14283725,262704.2296
14.5730824,1.4153722,0.147737848,272553.9603
14.63722569,1.5645721,0.141425722,399791.8306
16.57262317,1.4370064,0.143155607,285189.7092
12.24854266,1.4503919,0.149012708,292066.0104
12.15563702,1.3587535,0.143970639,253609.6981
13.70827322,1.4756579,0.145864187,300033.8093
14.99306011,1.5573971,0.146228345,285661.1831
15.42246136,1.5522388,0.142103668,353860.425
12.44581919,1.4098757,0.141054115,348954.6827
16.0561474,1.5759798,0.149127101,434148.3695
14.40826127,1.5890994,0.14848256,391830.9486
18.13842422,1.3181646,0.148427367,314292.0031
2.348844905,0.65012911,0.142848757,382021.1647
15.75849222,1.4764303,0.149216628,298031.0695
14.26236652,1.447288,0.147709768,334301.4647
18.25019739,1.4442165,0.147254566,252721.2473
9.530878781,1.2644423,0.145378182,267182.3508
14.98529353,1.4937005,0.143105446,312431.9941
13.19478088,1.4802906,0.145962703,363758.3952
6.890195112,1.0598936,0.143699137,318063.6827
14.76902591,1.6377889,0.147033774,434807.6142
18.60118506,1.6654852,0.144694687,354003.914
12.28555304,1.4361881,0.146599256,334242.9264
13.06789676,1.4542809,0.141813326,238801.3712
13.91352256,1.5816362,0.146238215,296759.8247
18.06936843,1.5838609,0.148717867,313739.123
19.88466359,1.5646497,0.146775689,391087.2649
13.83775052,1.5293581,0.14418636,315215.6732
14.663627,1.4585672,0.14316237,352895.2603
17.95138686,1.3417192,0.143191951,332225.4094
16.74828502,1.3590229,0.147797599,233356.6631
12.5930851,1.4533665,0.141181102,219037.807
16.01453166,1.6102394,0.147287614,285203.3253
17.19920456,1.520858,0.142757442,305104.3715
14.24120299,1.6307318,0.143460573,404152.0465
18.8007437,1.5950533,0.146886104,312704.9523
16.99000665,1.5671306,0.142266133,360289.4828
15.46286202,1.6890635,0.144019327,382717.9916
17.82876875,1.6457115,0.142476221,432074.2722
13.14073075,1.4984041,0.147342835,235337.1621
16.48625927,1.6651577,0.142615701,371043.0892
13.92229055,1.5509057,0.143405207,421479.0868
17.42163317,1.3422925,0.143966996,248353.4705
12.29789917,1.3958149,0.148636952,251919.3696
15.8229274,1.481027,0.146853248,221617.9016
18.58453424,1.4751248,0.142192384,393289.7853
19.8223939,1.3602205,0.141270038,409186.3685
18.68805982,1.3987736,0.14461432,422605.0214
13.8455784,1.601443,0.142978569,400262.34
16.87997174,1.3100296,0.147815742,220526.4554
14.7172741,1.5687396,0.14674543,395449.7238
15.48676153,1.4942482,0.148159171,263500.4214
8.073420974,1.1548803,0.144284736,257142.8245
15.06186444,1.5225432,0.145211661,290834.9849
18.55178595,1.4726174,0.148237035,230970.0144
15.95235991,1.4733276,0.141774468,281224.9072
16.29555766,1.3902434,0.148995812,261796.8894
17.22079143,1.3301065,0.143730941,211136.7079
12.24633859,1.4333637,0.148627216,434307.7151
14.05731443,1.5414393,0.146602764,400625.2298
14.6989302,1.6068873,0.142128137,324802.7308
14.6159803,1.5239268,0.141549309,378559.6973
3.728527939,0.77731196,0.147974099,383031.8708
12.30486523,1.4493527,0.144028357,227251.2382
16.87176034,1.4111022,0.144826616,273372.7958
14.39529679,1.5294866,0.148796413,259253.1929
16.62152954,1.5870181,0.14103168,419453.2218
9.862645827,1.2980758,0.141538729,417823.6754
18.10537648,1.4668647,0.14233911,309592.0793
12.87710117,1.5090691,0.14722679,221934.0201
18.31112535,1.618265,0.141698174,432977.9023
14.88975262,1.4856535,0.143788873,217173.2006
18.01835453,1.2587308,0.144601353,251261.1358
14.68311019,1.4764629,0.144046298,376589.8848
16.64442815,1.4410704,0.148886168,245404.9855
16.70404134,1.4616194,0.148688594,334940.6463
18.62873505,1.5742537,0.147756883,401968.7386
19.33202357,1.2615868,0.144929921,268710.7448
16.49069806,1.6340033,0.142168662,413075.4778
17.0201749,1.5696362,0.146497162,412743.934
19.18603474,1.2786349,0.142985749,380599.2128
18.99714286,1.1795494,0.145537501,224085.3812
17.80290274,1.4776177,0.147848905,334013.2282
18.69203855,1.3851614,0.147348128,348620.6168
14.33580497,1.5455818,0.147550762,248723.3975
15.48341474,1.4416013,0.148792772,332425.1348
14.50595134,1.5444765,0.148782522,294141.879
12.61477503,1.4643934,0.143316524,271955.5685
15.03273555,1.6781754,0.143414404,344892.0908
17.48007437,1.45769,0.145505353,404203.9178
14.2929367,1.4786661,0.142325612,271770.5728
15.32167153,1.4630735,0.143525472,236081.5439
15.98319564,1.6032098,0.142213935,428762.5764
15.32667772,1.5668367,0.142185911,362354.8319
13.21266225,1.5236478,0.146838078,335458.188
4.232268238,0.84162587,0.145727034,354333.5809
19.61178674,1.3430135,0.142726316,382212.8765
15.02792222,1.5565472,0.143403844,270657.4797
13.22899758,1.491113,0.146606736,314041.8605
15.26980913,1.5436149,0.148304127,319904.5864
16.8269648,1.6057016,0.141676044,408178.1091
15.60237754,1.5577049,0.145485369,295697.7099
18.11118716,1.4208914,0.143680538,235492.1772
17.1463028,1.4388109,0.145712499,318160.5708
17.42783433,1.4367413,0.148809647,384881.9149
12.88681697,1.4591034,0.146373084,284518.7528
18.08821808,1.5085835,0.142608842,362436.8556
17.82542505,1.6701892,0.143085746,315264.0156
14.63173706,1.4896997,0.146298575,314696.1933
12.730763,1.5374767,0.142631669,421804.4625
19.11930898,1.481695,0.141330095,375069.1217
16.96837531,1.5244257,0.14756584,234936.2453
17.2988485,1.2492216,0.148987606,252036.4034
12.13400369,1.3721772,0.147284306,310354.0808
14.38135635,1.5105545,0.146226648,264870.0384
13.56314814,1.5127134,0.147719249,244795.6583
9.273046544,1.1973064,0.143924915,224317.3088
16.72911851,1.5467125,0.140981823,383406.4377
19.10935117,1.3221777,0.148152547,328842.2984
12.60155893,1.4259071,0.145073317,245726.138
17.27984742,1.4783792,0.143080553,417933.199
5.300984488,0.91298346,0.145536032,280852.3742
1.285003366,0.53275178,0.144159485,330688.3551
15.47335557,1.5178992,0.142774549,227399.9687
17.08828097,1.5871596,0.147419273,410815.13
19.11082264,1.3621491,0.148556624,369889.6476
10.4444764,1.319233,0.145937503,259087.0927
14.39839403,1.4664685,0.148812126,241408.2176
18.97670334,1.6003039,0.144041139,362652.1216
4.527554025,0.88772672,0.144210519,388502.9087
17.6222889,1.3179071,0.145776815,272452.3463
14.07704712,1.5213023,0.141098072,216258.4095
15.01357973,1.5560647,0.144267912,295437.1881
8.590243018,1.1969925,0.148161267,355179.7379
14.45224942,1.482023,0.144418766,354134.2797
15.60968939,1.6141475,0.145880516,425342.5711
12.79775049,1.4538831,0.148531292,357765.4944
13.18425062,1.533939,0.1430232,236176.6718
14.54618364,1.5821677,0.141401452,380847.3833
13.83565684,1.5582995,0.146952772,213613.2587
13.45699721,1.4843224,0.14162664,312083.829
7.213251865,1.0967013,0.143477928,266528.6607
14.35580782,1.559629,0.141059362,378076.7753
15.63766104,1.6074669,0.146503708,434201.3446
4.187746568,0.82788932,0.14571571,249746.4286
16.13203135,1.5522836,0.143882311,409657.1637
15.61788586,1.5922556,0.149045793,405560.4091
5.135111437,0.93283056,0.145203231,367879.961
19.41374413,1.2808331,0.142793904,282106.7768
12.16800722,1.4152824,0.148772622,359431.2952
10.87013615,1.3709449,0.142429623,347423.5093
12.2685579,1.4631971,0.14925762,260703.9578
6.038790998,1.0183323,0.14136794,336300.1607
15.01603017,1.5798247,0.148469699,409494.9515
18.62654309,1.4123698,0.144688006,424696.373
15.6824956,1.5541411,0.147821698,264747.6979
16.59587031,1.4645126,0.141517285,333133.3914
17.81731525,1.4720349,0.147779033,408249.1355
18.75015629,1.4591611,0.148937918,372817.5386
16.21861054,1.677102,0.145142916,404417.0304
17.52551494,1.5134676,0.14180454,300790.1504
11.52487855,1.4351063,0.147389653,412516.8788
16.72529084,1.5235234,0.144786873,254942.1831
1.911453997,0.59510277,0.147897492,300901.4142
0.923519307,0.50457729,0.147634646,219453.6673
